trait,axis1,axis2,axis3,axis4,axis5,axis6,axis7,axis8,time
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:41:51.663000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:41:53.522000Z
current,0.31271,4.53347,6.37849,0.61943,0.85171,10.45281,0.02385,0.0981,2022-10-18T09:41:55.498000Z
current,7.29647,3.95361,13.70585,3.5617,5.88454,9.44624,0.26233,0.0981,2022-10-18T09:41:57.416000Z
current,0.33876,18.29204,2.00316,3.20037,3.48427,0.15486,1.84826,0.07848,2022-10-18T09:41:59.334000Z
current,0.10424,11.54454,2.89931,0.80009,4.15531,0.25809,0.3458,0.07848,2022-10-18T09:42:01.256000Z
current,5.05541,11.59726,0.94887,1.13561,4.69731,0.05162,8.09655,0.07848,2022-10-18T09:42:03.163000Z
current,0.49512,30.46916,7.22193,0.49038,4.33598,0.10324,0.05962,0.07848,2022-10-18T09:42:05.069000Z
current,2.86647,0.79072,6.00949,2.11637,1.3679,3.45846,1.66939,0.05886,2022-10-18T09:42:06.976000Z
current,0.52118,5.00791,10.43753,0.18067,1.57437,0.95495,7.7269,0.05886,2022-10-18T09:42:08.882000Z
current,0.96418,8.06537,4.95519,0.72266,0.41295,0.59362,8.0727,0.05886,2022-10-18T09:42:10.777000Z
current,0.52118,11.17554,6.0622,0.0,1.75504,1.3679,1.49053,0.05886,2022-10-18T09:42:12.647000Z
current,4.16941,46.07275,13.44228,2.50351,3.17456,0.33552,7.47649,0.05886,2022-10-18T09:42:14.634000Z
current,0.36482,11.0174,6.11492,0.85171,0.30971,0.74847,0.38158,0.05886,2022-10-18T09:42:16.632000Z
current,0.07818,14.33843,7.95994,2.11637,2.03894,0.23228,7.51226,0.05886,2022-10-18T09:42:18.605000Z
current,1.43324,24.1961,5.11334,1.26466,3.35522,5.7555,0.51274,0.05886,2022-10-18T09:42:20.566000Z
current,4.48212,7.95994,12.17712,1.18723,2.50351,0.51619,3.5415,3.29617,2022-10-18T09:42:22.480000Z
current,0.20847,0.05271,8.80337,1.18723,12.3627,0.46457,1.63362,0.92214,2022-10-18T09:42:24.399000Z
current,0.18241,3.95361,6.80021,0.77428,0.8259,0.90333,0.71545,0.13734,2022-10-18T09:42:26.347000Z
current,0.20847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:42:28.238000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:42:30.096000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:42:32.018000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:42:33.936000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:42:35.852000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:42:37.722000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:42:39.628000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:42:45.019000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:42:46.909000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:42:48.721000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:42:50.627000Z
current,0.26059,7.59093,8.64523,1.34209,1.26466,2.91646,0.03577,0.0981,2022-10-18T09:42:52.612000Z
current,13.13365,0.94887,14.54929,2.60675,5.23931,4.36179,0.47697,0.0981,2022-10-18T09:42:54.566000Z
current,1.58959,10.96468,3.32103,0.33552,5.05864,0.25809,8.09655,0.07848,2022-10-18T09:42:56.393000Z
current,0.31271,8.11808,1.37059,5.83292,6.0394,0.69685,8.08463,0.07848,2022-10-18T09:42:58.290000Z
current,0.52118,11.12283,3.58461,0.38714,4.59407,0.02581,1.41898,0.07848,2022-10-18T09:43:00.177000Z
current,0.23453,33.1049,7.32736,0.77428,12.85308,0.30971,0.08347,0.07848,2022-10-18T09:43:02.127000Z
current,0.20847,1.84502,24.30153,0.33552,1.9357,2.34866,0.46504,0.05886,2022-10-18T09:43:04.063000Z
current,0.41694,14.602,7.01107,0.18067,0.542,0.92914,8.06078,0.05886,2022-10-18T09:43:05.961000Z
current,0.33876,11.49183,6.43121,1.00657,1.31628,0.72266,1.43091,0.05886,2022-10-18T09:43:07.909000Z
current,2.55377,18.18661,7.1165,0.36133,0.43876,0.46457,8.0727,0.05886,2022-10-18T09:43:09.896000Z
current,0.54724,11.12283,6.80021,2.29704,0.77428,0.18067,0.03577,0.05886,2022-10-18T09:43:11.753000Z
current,0.13029,2.95203,10.85925,1.08399,2.70999,0.12905,0.13117,0.05886,2022-10-18T09:43:13.644000Z
current,0.26059,11.59726,6.85293,2.16799,0.87752,1.13561,0.77507,0.05886,2022-10-18T09:43:15.502000Z
current,3.88277,4.37533,10.91197,2.21961,2.34866,2.03894,0.66776,0.07848,2022-10-18T09:43:17.343000Z
current,1.329,4.16447,5.79863,0.12905,0.542,0.25809,3.5415,3.35503,2022-10-18T09:43:19.240000Z
current,4.09124,6.27306,2.89931,0.36133,1.39371,0.02581,0.21464,0.11772,2022-10-18T09:43:21.192000Z
current,0.31271,4.11176,6.80021,0.77428,0.80009,0.8259,0.75123,0.11772,2022-10-18T09:43:23.072000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:43:24.989000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:43:26.864000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:43:28.786000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:43:30.711000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:43:32.629000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:43:34.443000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:43:36.270000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:43:38.136000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:43:40.020000Z
current,0.0,0.0,6.37849,0.74847,0.85171,0.36133,0.03577,0.0981,2022-10-18T09:43:41.893000Z
current,6.38441,13.75857,22.93094,1.83247,5.16188,0.30971,0.05962,0.0981,2022-10-18T09:43:43.761000Z
current,0.13029,10.01581,2.21402,2.09056,4.90379,0.05162,8.09655,0.07848,2022-10-18T09:43:49.681000Z
current,19.85683,11.7554,0.63258,2.68418,7.9751,1.26466,0.08347,0.07848,2022-10-18T09:43:51.641000Z
current,2.18894,0.63258,8.9088,2.50351,0.92914,5.88454,0.36965,0.05886,2022-10-18T09:43:53.476000Z
current,0.23453,34.00105,18.45018,1.31628,4.36179,0.43876,1.34744,0.05886,2022-10-18T09:43:55.313000Z
current,3.28341,3.95361,8.06537,1.1098,0.05162,0.61943,8.06078,0.05886,2022-10-18T09:43:57.254000Z
current,0.33876,11.3864,6.22035,0.02581,0.20648,0.25809,0.0477,0.05886,2022-10-18T09:43:59.131000Z
current,0.65147,11.64997,23.87981,5.70388,0.20648,0.36133,0.85854,0.05886,2022-10-18T09:44:01.005000Z
current,0.65147,16.23616,7.01107,0.8259,0.12905,0.0,7.47649,0.07848,2022-10-18T09:44:02.991000Z
current,1.329,9.75224,5.11334,2.78742,3.61332,0.30971,7.51226,0.07848,2022-10-18T09:44:04.879000Z
current,0.36482,35.79336,9.01423,0.64523,0.36133,2.99389,1.74094,0.07848,2022-10-18T09:44:06.867000Z
current,5.26388,1.95045,0.0,1.31628,3.22617,1.98732,1.00164,1.25568,2022-10-18T09:44:08.805000Z
current,0.10424,3.69004,8.1708,0.2839,1.41952,1.60018,0.46504,1.19682,2022-10-18T09:44:10.702000Z
current,8.39094,15.34001,0.57986,0.542,0.85171,0.80009,0.81085,0.11772,2022-10-18T09:44:12.569000Z
current,0.26059,3.95361,6.80021,0.77428,0.0,0.0,0.0,0.0,2022-10-18T09:44:14.427000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:44:16.349000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:44:18.223000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:44:20.143000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:44:21.986000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:44:23.917000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:44:25.691000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:44:27.569000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:44:29.408000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:44:31.314000Z
current,0.31271,11.86083,7.69636,1.03238,1.70342,2.55513,0.03577,0.07848,2022-10-18T09:44:33.205000Z
current,12.27371,4.21719,3.9009,12.33689,6.47816,3.14875,0.45312,0.0981,2022-10-18T09:44:35.117000Z
current,0.83388,13.65314,5.16605,0.20648,5.03283,0.2839,8.09655,0.07848,2022-10-18T09:44:37.035000Z
current,0.443,11.33368,5.95677,5.7555,5.52321,0.18067,8.0727,0.07848,2022-10-18T09:44:38.994000Z
current,0.49512,11.3864,3.63732,0.33552,4.51664,0.02581,1.64554,0.05886,2022-10-18T09:44:40.962000Z
current,0.05212,38.0601,6.22035,2.81322,8.64615,0.74847,0.08347,0.05886,2022-10-18T09:44:42.870000Z
current,0.02606,11.0174,11.22826,0.80009,1.85828,1.3679,0.3935,0.05886,2022-10-18T09:44:44.878000Z
current,0.39088,12.12441,7.01107,0.2839,0.56781,0.90333,3.25531,0.0981,2022-10-18T09:44:46.756000Z
current,0.31271,11.54454,6.27306,1.57437,1.13561,0.61943,0.84662,0.07848,2022-10-18T09:44:48.683000Z
current,1.40718,9.27781,23.72167,0.69685,2.50351,1.29047,0.11924,0.07848,2022-10-18T09:44:54.441000Z
current,0.26059,11.3864,6.7475,1.67761,0.69685,1.44533,1.83633,0.07848,2022-10-18T09:44:56.320000Z
current,21.3943,2.00316,9.22509,4.61988,0.18067,0.85171,0.47697,0.07848,2022-10-18T09:44:58.246000Z
current,2.11077,4.00633,6.85293,0.542,0.74847,0.43876,5.05587,4.04173,2022-10-18T09:45:00.174000Z
current,1.79806,0.89615,6.64207,0.12905,1.6518,0.0,3.11222,0.1962,2022-10-18T09:45:02.070000Z
current,0.28665,4.05904,6.7475,0.74847,0.74847,0.77428,0.58429,0.15696,2022-10-18T09:45:03.967000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:45:05.773000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:45:07.628000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:45:09.519000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:45:11.394000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:45:13.267000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:45:15.128000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:45:17.065000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:45:18.931000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:45:20.753000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:45:22.679000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:45:24.567000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:45:26.484000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:45:28.422000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:45:30.296000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:45:32.170000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:45:34.030000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:45:35.950000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:45:37.750000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:45:39.687000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:45:41.576000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:45:43.498000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:45:45.366000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:45:47.170000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:45:49.092000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:45:51.031000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:45:52.859000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:45:58.871000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:46:00.800000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:46:02.702000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:46:04.608000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:46:06.483000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:46:08.326000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:46:10.218000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:46:12.092000Z
current,0.0,0.0,0.0,0.0,0.0,0.64523,0.01192,0.15696,2022-10-18T09:46:14.015000Z
current,0.31271,3.11017,6.27306,10.50443,12.31108,1.26466,0.19079,0.0981,2022-10-18T09:46:15.983000Z
current,1.64171,11.70269,7.53822,0.8259,13.7306,0.61943,0.48889,0.0981,2022-10-18T09:46:17.800000Z
current,0.59935,11.3864,3.42646,5.54902,3.38103,1.21304,0.36965,0.11772,2022-10-18T09:46:19.769000Z
current,0.05212,11.64997,3.9009,1.34209,3.79398,0.77428,3.43418,0.11772,2022-10-18T09:46:21.599000Z
current,0.33876,7.80179,3.79547,2.52932,5.16188,1.52275,1.68132,0.11772,2022-10-18T09:46:23.486000Z
current,1.66777,20.08434,29.62572,0.38714,3.63913,0.74847,0.27426,0.11772,2022-10-18T09:46:25.423000Z
current,4.69059,6.16763,5.06062,0.92914,0.25809,1.23885,0.0,0.11772,2022-10-18T09:46:27.370000Z
current,0.20847,11.43911,6.27306,0.07743,1.9357,0.95495,0.64391,0.11772,2022-10-18T09:46:29.221000Z
current,1.38112,12.28255,14.81286,0.18067,0.07743,0.07743,8.0727,0.13734,2022-10-18T09:46:31.189000Z
current,0.23453,11.12283,6.85293,0.25809,3.09713,0.69685,0.50082,0.13734,2022-10-18T09:46:33.082000Z
current,0.31271,11.59726,0.15814,1.80666,1.03238,0.46457,7.24993,0.13734,2022-10-18T09:46:35.020000Z
current,1.71988,29.46758,6.7475,3.61332,1.21304,0.43876,0.60814,0.13734,2022-10-18T09:46:36.908000Z
current,0.83388,31.73432,10.85925,2.89065,7.79444,1.21304,0.17886,0.15696,2022-10-18T09:46:38.845000Z
current,10.94471,4.16447,19.97891,0.85171,3.66493,3.87141,1.00164,1.29492,2022-10-18T09:46:40.732000Z
current,0.18241,4.21719,5.90406,0.05162,0.80009,0.12905,5.07972,3.76705,2022-10-18T09:46:42.590000Z
current,0.20847,3.95361,6.90564,0.02581,1.70342,1.34209,0.787,0.13734,2022-10-18T09:46:44.507000Z
current,0.28665,3.9009,6.7475,0.72266,0.74847,0.74847,0.66776,0.11772,2022-10-18T09:46:46.413000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:46:48.253000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:46:50.126000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:46:52.064000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:46:53.961000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:46:55.834000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:46:57.767000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:47:03.197000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:47:05.096000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:47:07.019000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:47:08.925000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:47:10.788000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:47:12.612000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:47:14.425000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:47:16.315000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:47:18.221000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:47:20.126000Z
current,0.20847,1.89773,3.95361,0.2839,0.77428,0.72266,3.67266,0.07848,2022-10-18T09:47:22.098000Z
current,3.101,17.76489,4.16447,8.93005,8.72358,2.55513,0.50082,0.07848,2022-10-18T09:47:24.018000Z
current,0.57329,11.3864,3.37375,0.25809,5.08445,0.61943,1.09703,0.07848,2022-10-18T09:47:25.986000Z
current,7.974,2.63574,3.32103,1.39371,3.71655,0.69685,8.0727,0.05886,2022-10-18T09:47:27.864000Z
current,0.41694,11.17554,3.53189,2.60675,4.82636,1.08399,0.57236,0.07848,2022-10-18T09:47:29.753000Z
current,1.43324,23.56352,6.7475,9.08491,5.26512,0.74847,0.16694,0.07848,2022-10-18T09:47:31.705000Z
current,7.14012,0.21086,10.70111,1.29047,1.62599,0.20648,0.25041,0.05886,2022-10-18T09:47:33.567000Z
current,0.28665,11.12283,6.43121,0.33552,0.87752,0.77428,2.24176,0.07848,2022-10-18T09:47:35.465000Z
current,0.28665,11.54454,0.68529,5.23931,0.77428,0.18067,0.84662,0.05886,2022-10-18T09:47:37.282000Z
current,1.38112,16.7106,7.06379,0.43876,0.38714,0.46457,8.0727,0.07848,2022-10-18T09:47:39.188000Z
current,0.57329,11.12283,6.80021,2.29704,0.72266,0.05162,1.28782,0.07848,2022-10-18T09:47:41.137000Z
current,1.329,9.91039,23.66895,0.69685,4.98121,2.4777,0.07155,0.07848,2022-10-18T09:47:43.127000Z
current,0.28665,11.59726,0.15814,1.96151,3.69074,0.87752,1.2282,0.0981,2022-10-18T09:47:45.094000Z
current,6.95771,5.3242,1.47601,0.15486,6.50397,12.51756,0.25041,0.51012,2022-10-18T09:47:47.022000Z
current,0.52118,4.53347,5.6932,0.49038,0.85171,0.38714,5.07972,3.92401,2022-10-18T09:47:48.900000Z
current,2.215,4.37533,7.1165,0.07743,1.98732,0.05162,0.0,0.15696,2022-10-18T09:47:50.850000Z
current,0.28665,3.95361,6.7475,0.74847,0.77428,0.77428,0.58429,0.11772,2022-10-18T09:47:52.798000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:47:54.641000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:47:56.447000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:47:58.314000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:48:00.142000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:48:02.017000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:48:07.751000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:48:09.626000Z
current,0.0,0.0,6.37849,0.74847,0.85171,0.38714,0.0,0.0981,2022-10-18T09:48:11.579000Z
current,2.50165,7.64365,29.67844,1.85828,4.46503,1.83247,0.0477,0.07848,2022-10-18T09:48:13.507000Z
current,0.28665,12.01898,0.68529,2.27123,7.71701,6.3233,1.94365,0.07848,2022-10-18T09:48:15.505000Z
current,1.04235,12.8097,4.32261,0.72266,4.05208,0.2839,8.10848,0.05886,2022-10-18T09:48:17.453000Z
current,0.07818,11.12283,7.80179,4.28436,5.05864,0.36133,3.94692,0.05886,2022-10-18T09:48:19.319000Z
current,3.59612,13.33685,4.69162,3.92303,10.7109,1.75504,0.15501,0.05886,2022-10-18T09:48:21.237000Z
current,3.38765,0.63258,11.22826,2.40027,1.62599,6.96854,0.36965,0.05886,2022-10-18T09:48:23.145000Z
current,1.56353,33.31576,20.82235,0.98076,5.05864,0.05162,1.37129,0.05886,2022-10-18T09:48:25.128000Z
current,6.7753,0.369,21.08593,0.20648,1.9099,0.51619,8.0727,0.03924,2022-10-18T09:48:26.980000Z
current,0.65147,11.33368,6.16763,0.05162,0.23228,0.15486,0.7393,0.03924,2022-10-18T09:48:28.857000Z
current,0.78176,7.22193,10.27939,4.92959,1.23885,0.51619,0.71545,0.03924,2022-10-18T09:48:30.787000Z
current,0.52118,16.49974,7.06379,0.85171,0.2839,0.02581,7.47649,0.05886,2022-10-18T09:48:32.767000Z
current,3.15312,7.32736,3.16289,3.07132,1.3679,0.15486,7.50034,0.05886,2022-10-18T09:48:34.741000Z
current,2.60588,37.53295,8.96152,0.92914,0.41295,3.20037,2.18213,0.05886,2022-10-18T09:48:36.659000Z
current,2.13682,18.1339,15.44544,0.98076,3.14875,1.98732,1.97942,1.19682,2022-10-18T09:48:38.558000Z
current,0.02606,3.42646,9.80496,0.46457,1.52275,2.45189,0.67968,1.25568,2022-10-18T09:48:40.425000Z
current,5.62871,15.91987,5.48234,1.08399,1.26466,0.8259,0.787,0.11772,2022-10-18T09:48:42.268000Z
current,0.20847,3.9009,6.80021,0.72266,0.74847,0.0,0.0,0.0,2022-10-18T09:48:44.190000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:48:46.080000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:48:47.924000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:48:49.783000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:48:51.642000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:48:53.518000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:48:55.353000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:48:57.190000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:48:59.111000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:49:01.065000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:49:02.923000Z
current,0.443,9.33052,6.95836,1.08399,0.69685,1.44533,0.32195,0.07848,2022-10-18T09:49:04.810000Z
current,6.09777,0.05271,3.32103,8.02672,9.31719,2.65837,0.50082,0.07848,2022-10-18T09:49:06.706000Z
current,0.46906,11.22826,3.58461,0.25809,4.61988,1.31628,0.54851,0.0981,2022-10-18T09:49:12.425000Z
current,1.14659,6.43121,6.0622,0.59362,3.76817,0.8259,0.14309,0.07848,2022-10-18T09:49:14.299000Z
current,10.60594,0.21086,9.33052,1.23885,2.42608,0.542,0.38158,0.0981,2022-10-18T09:49:16.148000Z
current,0.443,12.07169,6.69478,0.07743,0.72266,0.80009,1.83633,0.0981,2022-10-18T09:49:18.106000Z
current,0.26059,11.54454,1.00158,1.62599,1.54856,0.56781,7.92961,0.0981,2022-10-18T09:49:20.075000Z
current,0.13029,12.12441,7.06379,0.2839,0.41295,0.46457,5.84287,0.0981,2022-10-18T09:49:21.974000Z
current,0.10424,11.59726,6.69478,2.37446,0.77428,0.87752,0.14309,0.0981,2022-10-18T09:49:23.881000Z
current,0.15635,3.53189,3.26832,0.87752,7.32987,2.58094,0.16694,0.11772,2022-10-18T09:49:25.852000Z
current,0.28665,21.92936,8.96152,1.34209,3.45846,0.69685,0.50082,0.0981,2022-10-18T09:49:27.747000Z
current,8.62547,3.16289,1.84502,2.27123,2.63256,16.67287,0.35773,0.0981,2022-10-18T09:49:29.583000Z
current,0.67753,4.69162,5.95677,0.51619,0.85171,0.2839,5.07972,3.82591,2022-10-18T09:49:31.534000Z
current,2.84041,4.37533,7.16921,0.10324,1.80666,0.02581,0.76315,0.15696,2022-10-18T09:49:33.488000Z
current,0.31271,4.00633,6.69478,0.67104,0.80009,0.77428,0.58429,0.13734,2022-10-18T09:49:35.367000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:49:37.300000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:49:39.223000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:49:41.112000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:49:42.988000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:49:44.784000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:49:46.658000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:49:48.519000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:49:50.379000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:49:52.268000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:49:54.144000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:49:56.050000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:49:57.909000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:49:59.816000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:50:01.707000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:50:03.621000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:50:05.503000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18T09:50:07.346000Z
